05/15/13,11:54AM,100,RJSCALLME8966H
05/15/13,11:28AM,100,ANNTKNDS8966H
05/15/13,1:56AM,20,2NDS8966H
05/15/13,3:23AM,20,RJSIMPROVE8966H
05/15/13,3:05AM,20,RJSBKW8966H
05/15/13,10:29AM,100,RJSCALLME8966H
05/15/13,4:16AM,20,RJSBKW8966H
05/15/13,7:56AM,25,RJSBKW8966H
05/15/13,7:42AM,25,ANNTKNDS8966H
05/15/13,10:16AM,100,ANNTKNDS8966H
05/15/13,3:50AM,20,2NDS8966H
05/16/13,2:04AM,20,RJSIMPROVE8966H
05/16/13,3:02AM,20,RJSBKW8966H
05/16/13,7:41AM,25,RJSIMPROVE8966H
05/16/13,10:30AM,100,ANNTKNDS8966H
05/16/13,2:43AM,20,2NDS8966H
05/16/13,3:35AM,20,RJSIMPROVE8966H
05/16/13,3:53AM,20,2NDS8966H
05/17/13,10:12AM,100,RJSCALLME8966H
05/17/13,2:12AM,20,RJSIMPROVE8966H
05/17/13,7:42AM,25,ANNTKNDS8966H
05/17/13,11:16AM,100,RJSCALLME8966H
05/17/13,3:36AM,20,RJSBKW8966H
05/17/13,10:50AM,100,ANNTKNDS8966H
05/17/13,1:54AM,20,RJSBKW8966H
05/17/13,2:54AM,20,2NDS8966H
05/17/13,4:15AM,20,RJSIMPROVE8966H
05/18/13,2:17AM,20,RJSBKW8966H
05/18/13,9:29AM,0,RJSBKW8966H
05/18/13,3:38AM,20,RJSBKW8966H
05/18/13,2:44AM,20,RJSIMPROVE8966H
05/18/13,9:59AM,0,RJSIMPROVE8966H
05/18/13,3:19AM,20,2NDS8966H
05/18/13,12:21AM,20,2NDS8966H
05/18/13,10:37AM,0,RJSCALLME8966H
