6/24/2013,7:56:50AM,250,DSKISSREV2848H
6/24/2013,9:00:26AM,250,DSKISSREV2848H
6/24/2013,9:58:52AM,250,DSKISSREV2848H
6/24/2013,10:55:06AM,180,DSKISSREV2848H
6/24/2013,11:52:23AM,180,DSKISSREV2848H
6/24/2013,12:51:28PM,180,DSKISSREV2848H
6/24/2013,1:53:00PM,180,DSKISSREV2848H
6/24/2013,3:57:40PM,250,DSKISSREV2848H
6/24/2013,4:56:30PM,250,DSKISSREV2848H
6/24/2013,5:58:04PM,250,DSKISSREV2848H
6/24/2013,7:53:08PM,20,DSKISSREV2848H
6/24/2013,8:56:27PM,20,DSKISSREV2848H
6/24/2013,9:26:34PM,20,DSKISSREV2848H
6/24/2013,10:57:25PM,20,DSKISSREV2848H
6/24/2013,11:54:42PM,20,DSKISSREV2848H
6/25/2013,8:01:15AM,250,DSKISSREV2848H
6/25/2013,8:29:11AM,250,DSKISSREV2848H
6/25/2013,9:12:50AM,250,DSKISSREV2848H
6/25/2013,10:57:02AM,180,DSKISSREV2848H
6/25/2013,11:58:01AM,180,DSKISSREV2848H
6/25/2013,12:54:19PM,180,DSKISSREV2848H
6/25/2013,2:22:22PM,180,DSKISSREV2848H
6/25/2013,3:55:11PM,250,DSKISSREV2848H
6/25/2013,4:56:16PM,250,DSKISSREV2848H
6/25/2013,5:54:24PM,250,DSKISSREV2848H
6/26/2013,10:51:33PM,20,DSKISSREV2848H
6/28/2013,8:52:31PM,20,DSKISSREV2848H
6/28/2013,10:55:49PM,20,DSKISSREV2848H
6/29/2013,7:53:02PM,20,DSKISSREV2848H
6/29/2013,8:23:07PM,20,DSKISSREV2848H
6/29/2013,9:24:28PM,20,DSKISSREV2848H
6/29/2013,9:56:52PM,20,DSKISSREV2848H
6/29/2013,10:56:41PM,20,DSKISSREV2848H
6/29/2013,11:52:42PM,20,DSKISSREV2848H
6/30/2013,7:18:58PM,20,DSKISSREV2848H
6/30/2013,8:23:25PM,20,DSKISSREV2848H
6/30/2013,9:23:53PM,20,DSKISSREV2848H
6/30/2013,10:22:46PM,20,DSKISSREV2848H
6/30/2013,11:51:22PM,20,DSKISSREV2848H
7/1/2013,8:00:50AM,250,DSKISSREV2848H
7/1/2013,8:31:32AM,250,DSKISSREV2848H
7/1/2013,9:55:54AM,250,DSKISSREV2848H
7/1/2013,10:55:25AM,180,DSKISSREV2848H
7/1/2013,11:53:07AM,180,DSKISSREV2848H
7/1/2013,12:57:53PM,180,DSKISSREV2848H
7/1/2013,1:50:38PM,180,DSKISSREV2848H
7/1/2013,3:53:44PM,250,DSKISSREV2848H
7/1/2013,4:57:18PM,250,DSKISSREV2848H
7/1/2013,5:29:48PM,250,DSKISSREV2848H
7/1/2013,8:20:36PM,20,DSKISSREV2848H
7/1/2013,9:53:27PM,20,DSKISSREV2848H
7/1/2013,10:22:06PM,20,DSKISSREV2848H
7/1/2013,11:54:14PM,20,DSKISSREV2848H
7/2/2013,7:12:06AM,250,DSKISSREV2848H
7/2/2013,9:00:16AM,250,DSKISSREV2848H
7/2/2013,9:57:55AM,250,DSKISSREV2848H
7/2/2013,10:55:17AM,180,DSKISSREV2848H
7/2/2013,11:56:39AM,180,DSKISSREV2848H
7/2/2013,12:54:10PM,180,DSKISSREV2848H
7/2/2013,1:54:07PM,180,DSKISSREV2848H
7/2/2013,3:59:15PM,250,DSKISSREV2848H
7/2/2013,4:53:39PM,250,DSKISSREV2848H
7/2/2013,5:55:20PM,250,DSKISSREV2848H
7/3/2013,8:22:50PM,20,DSKISSREV2848H
7/3/2013,10:55:05PM,20,DSKISSREV2848H
7/3/2013,11:54:58PM,20,DSKISSREV2848H
