5/8/2013,11:16AM,100,ANNTKNDS8966H
5/8/2013,4:05AM,20,2NDS8966H
5/8/2013,4:59PM,150,ANNTKNDS8966H
5/8/2013,4:59AM,20,RJSIMPROVE8966H
5/8/2013,2:50AM,20,2NDS8966H
5/8/2013,2:27AM,20,RJSIMPROVE8966H
5/8/2013,2:11AM,20,2NDS8966H
5/8/2013,4:17PM,150,RJSCALLME8966H
5/9/2013,7:58AM,25,RJSIMPROVE8966H
5/9/2013,3:35AM,20,RJSBKW8966H
5/9/2013,2:53AM,20,2NDS8966H
5/9/2013,3:48AM,20,RJSIMPROVE8966H
5/9/2013,11:59AM,100,RJSCALLME8966H
5/9/2013,7:42AM,25,RJSBKW8966H
5/9/2013,4:30AM,20,RJSBKW8966H
5/9/2013,4:26PM,150,RJSCALLME8966H
5/9/2013,4:53PM,150,ANNTKNDS8966H
5/9/2013,10:39AM,100,RJSCALLME8966H
5/9/2013,4:15AM,20,2NDS8966H
5/9/2013,11:15AM,100,ANNTKNDS8966H
5/10/2013,11:54AM,100,RJSCALLME8966H
5/10/2013,10:08AM,100,ANNTKNDS8966H
5/10/2013,2:15AM,20,RJSBKW8966H
5/10/2013,7:58AM,25,RJSBKW8966H
5/10/2013,3:41AM,20,2NDS8966H
5/10/2013,10:20AM,100,RJSCALLME8966H
5/10/2013,7:43AM,25,ANNTKNDS8966H
5/10/2013,1:07AM,20,RJSIMPROVE8966H
5/10/2013,11:15AM,100,ANNTKNDS8966H
5/10/2013,3:04AM,20,RJSIMPROVE8966H
5/10/2013,1:48AM,20,2NDS8966H
5/11/2013,3:57AM,20,RJSIMPROVE8966H
5/11/2013,2:40AM,20,2NDS8966H
5/11/2013,1:40AM,20,RJSIMPROVE8966H
5/11/2013,2:56AM,20,RJSBKW8966H
5/11/2013,12:11AM,20,RJSBKW8966H
5/13/2013,7:43AM,25,RJSIMPROVE8966H
5/13/2013,11:58AM,100,RJSCALLME8966H
5/13/2013,4:24PM,150,RJSCALLME8966H
5/13/2013,10:21AM,100,ANNTKNDS8966H
5/13/2013,10:34AM,100,RJSCALLME8966H
5/13/2013,7:56AM,25,ANNTKNDS8966H
5/13/2013,11:39AM,100,ANNTKNDS8966H
5/13/2013,4:54PM,150,ANNTKNDS8966H
5/14/2013,10:13AM,100,ANNTKNDS8966H
5/14/2013,11:23AM,100,ANNTKNDS8966H
5/14/2013,4:44PM,150,ANNTKNDS8966H
5/14/2013,7:56AM,25,RJSIMPROVE8966H
5/14/2013,11:47AM,100,RJSCALLME8966H
5/14/2013,4:26PM,150,RJSCALLME8966H
5/14/2013,10:34AM,100,RJSCALLME8966H
5/14/2013,7:31AM,25,RJSBKW8966H
